"InvoiceNo","StockCode","Description","Quantity","InvoiceDate","UnitPrice","CustomerID","Country","Region"
"537800","21730","GLASS STAR FROSTED T-LIGHT HOLDER","4","2011-03-10 13:16:00","4.73","15291.0","Netherlands","EMEA"
"537800","22633","HAND WARMER UNION JACK","4","2011-03-10 13:16:00","1.9","15291.0","Netherlands","EMEA"
"537801","22633","HAND WARMER UNION JACK","2","2011-04-16 08:17:00","1.98","15311.0","United Kingdom","EMEA"
"537802","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","12","2011-03-19 10:23:00","3.68","15311.0","France","EMEA"
"537802","85123A","WHITE HANGING HEART T-LIGHT HOLDER","2","2011-03-19 10:23:00","3.0","15311.0","France","EMEA"
"537803","85123A","WHITE HANGING HEART T-LIGHT HOLDER","2","2011-04-07 12:00:00","2.5","13047.0","USA","AMER"
"537803","47566","PARTY BUNTING","6","2011-04-07 12:00:00","4.93","13047.0","USA","AMER"
"537803","22633","HAND WARMER UNION JACK","11","2011-04-07 12:00:00","2.18","13047.0","USA","AMER"
"537804","84029E","RED WOOLLY HOTTIE WHITE HEART","7","2011-04-16 12:06:00","3.5","13777.0","USA","AMER"
"537805","85099B","JUMBO BAG RED RETROSPOT","5","2011-03-03 15:02:00","2.01","13777.0","EIRE","EMEA"
"537805","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","11","2011-03-03 15:02:00","3.69","13777.0","EIRE","EMEA"
"537806","22752","SET 7 BABUSHKA NESTING BOXES","4","2011-03-06 12:15:00","8.07","17809.0","Australia","APAC"
"537807","84406B","CREAM CUPID HEARTS COAT HANGER","11","2011-04-17 10:08:00","2.97","14096.0","Spain","EMEA"
"537807","20685","DOORMAT RED RETROSPOT","5","2011-04-17 10:08:00","7.25","14096.0","Spain","EMEA"
"537808","47566","PARTY BUNTING","1","2011-03-04 15:19:00","5.2","17850.0","Belgium","EMEA"
"537808","71053","WHITE METAL LANTERN","11","2011-03-04 15:19:00","3.38","17850.0","Belgium","EMEA"
"537809","22752","SET 7 BABUSHKA NESTING BOXES","2","2011-03-24 16:06:00","7.73","15311.0","Canada","AMER"
"537810","85123A","WHITE HANGING HEART T-LIGHT HOLDER","5","2011-04-22 12:03:00","3.02","16029.0","Netherlands","EMEA"
"537810","47566","PARTY BUNTING","7","2011-04-22 12:03:00","5.05","16029.0","Netherlands","EMEA"
"537810","85123A","WHITE HANGING HEART T-LIGHT HOLDER","9","2011-04-22 12:03:00","2.6","16029.0","Netherlands","EMEA"
"537811","22752","SET 7 BABUSHKA NESTING BOXES","7","2011-04-12 12:38:00","8.0","14606.0","Netherlands","EMEA"
"537811","47566","PARTY BUNTING","8","2011-04-12 12:38:00","5.42","14606.0","Netherlands","EMEA"
"537811","22752","SET 7 BABUSHKA NESTING BOXES","6","2011-04-12 12:38:00","7.81","14606.0","Netherlands","EMEA"
"537812","71053","WHITE METAL LANTERN","12","2011-03-19 08:02:00","3.49","15311.0","France","EMEA"
"537813","85099B","JUMBO BAG RED RETROSPOT","2","2011-04-26 12:01:00","1.76","17850.0","Canada","AMER"
"537814","85123A","WHITE HANGING HEART T-LIGHT HOLDER","2","2011-04-07 12:10:00","2.54","12583.0","Belgium","EMEA"
"537814","71053","WHITE METAL LANTERN","8","2011-04-07 12:10:00","3.37","12583.0","Belgium","EMEA"
"537815","84406B","CREAM CUPID HEARTS COAT HANGER","3","2011-03-20 11:16:00","2.66","16029.0","United Kingdom","EMEA"
"537816","22752","SET 7 BABUSHKA NESTING BOXES","8","2011-04-13 16:41:00","7.82","13047.0","Spain","EMEA"
"537817","20685","DOORMAT RED RETROSPOT","4","2011-03-19 09:42:00","7.56","15311.0","Australia","APAC"
"537817","84406B","CREAM CUPID HEARTS COAT HANGER","4","2011-03-19 09:42:00","2.67","15311.0","Australia","APAC"
"537817","20685","DOORMAT RED RETROSPOT","8","2011-03-19 09:42:00","7.12","15311.0","Australia","APAC"
"537818","22633","HAND WARMER UNION JACK","8","2011-03-25 09:32:00","1.9","15311.0","Germany","EMEA"
"537818","22633","HAND WARMER UNION JACK","9","2011-03-25 09:32:00","2.3","15311.0","Germany","EMEA"
"537819","84406B","CREAM CUPID HEARTS COAT HANGER","6","2011-04-17 13:58:00","2.97","15311.0","Netherlands","EMEA"
"537819","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","6","2011-04-17 13:58:00","3.48","15311.0","Netherlands","EMEA"
"537819","20685","DOORMAT RED RETROSPOT","10","2011-04-17 13:58:00","7.32","15311.0","Netherlands","EMEA"
"537820","21730","GLASS STAR FROSTED T-LIGHT HOLDER","1","2011-03-07 12:15:00","4.32","14606.0","Netherlands","EMEA"
"537821","85123A","WHITE HANGING HEART T-LIGHT HOLDER","9","2011-04-26 12:15:00","2.76","12583.0","Australia","APAC"
"537821","22632","HAND WARMER RED POLKA DOT","7","2011-04-26 12:15:00","2.19","12583.0","Australia","APAC"
"537821","21730","GLASS STAR FROSTED T-LIGHT HOLDER","5","2011-04-26 12:15:00","4.54","12583.0","Australia","APAC"
"537822","85099B","JUMBO BAG RED RETROSPOT","7","2011-03-24 08:36:00","1.9","12583.0","Spain","EMEA"
"537822","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","8","2011-03-24 08:36:00","3.49","12583.0","Spain","EMEA"
"537823","85123A","WHITE HANGING HEART T-LIGHT HOLDER","9","2011-03-07 13:22:00","2.78","17850.0","Canada","AMER"
"537823","21730","GLASS STAR FROSTED T-LIGHT HOLDER","4","2011-03-07 13:22:00","4.49","17850.0","Canada","AMER"
"537824","85099B","JUMBO BAG RED RETROSPOT","6","2011-03-18 13:00:00","2.09","17809.0","Spain","EMEA"
"537824","85099B","JUMBO BAG RED RETROSPOT","11","2011-03-18 13:00:00","1.66","17809.0","Spain","EMEA"
"537824","47566","PARTY BUNTING","7","2011-03-18 13:00:00","5.06","17809.0","Spain","EMEA"
"537825","22632","HAND WARMER RED POLKA DOT","1","2011-03-31 14:46:00","2.11","14606.0","United Kingdom","EMEA"
"537825","22752","SET 7 BABUSHKA NESTING BOXES","7","2011-03-31 14:46:00","7.88","14606.0","United Kingdom","EMEA"
"537826","84029E","RED WOOLLY HOTTIE WHITE HEART","5","2011-03-07 16:15:00","3.89","17809.0","United Kingdom","EMEA"
"537826","84406B","CREAM CUPID HEARTS COAT HANGER","8","2011-03-07 16:15:00","2.87","17809.0","United Kingdom","EMEA"
"537827","47566","PARTY BUNTING","6","2011-03-08 12:11:00","4.86","17850.0","Australia","APAC"
"537827","85099B","JUMBO BAG RED RETROSPOT","4","2011-03-08 12:11:00","1.81","17850.0","Australia","APAC"
"537828","84406B","CREAM CUPID HEARTS COAT HANGER","2","2011-03-15 12:02:00","2.72","15291.0","Belgium","EMEA"
"537829","85099B","JUMBO BAG RED RETROSPOT","11","2011-04-18 16:02:00","2.05","14606.0","Netherlands","EMEA"
"537829","85099B","JUMBO BAG RED RETROSPOT","5","2011-04-18 16:02:00","1.78","14606.0","Netherlands","EMEA"
"537830","47566","PARTY BUNTING","4","2011-04-28 12:40:00","4.86","15311.0","Netherlands","EMEA"
"537830","21730","GLASS STAR FROSTED T-LIGHT HOLDER","7","2011-04-28 12:40:00","4.67","15311.0","Netherlands","EMEA"
"537831","85123A","WHITE HANGING HEART T-LIGHT HOLDER","6","2011-03-08 14:24:00","2.9","16029.0","Spain","EMEA"
"537832","22752","SET 7 BABUSHKA NESTING BOXES","6","2011-04-24 08:16:00","7.93","15311.0","Australia","APAC"
"537832","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","7","2011-04-24 08:16:00","3.89","15311.0","Australia","APAC"
"537833","20685","DOORMAT RED RETROSPOT","3","2011-04-08 11:04:00","7.39","13047.0","EIRE","EMEA"
"537834","85123A","WHITE HANGING HEART T-LIGHT HOLDER","4","2011-03-08 09:43:00","2.78","15291.0","United Kingdom","EMEA"
"537834","22633","HAND WARMER UNION JACK","4","2011-03-08 09:43:00","2.31","15291.0","United Kingdom","EMEA"
"537834","22632","HAND WARMER RED POLKA DOT","1","2011-03-08 09:43:00","2.28","15291.0","United Kingdom","EMEA"
"537835","47566","PARTY BUNTING","12","2011-04-08 16:06:00","5.09","15291.0","Australia","APAC"
"537835","22633","HAND WARMER UNION JACK","1","2011-04-08 16:06:00","2.17","15291.0","Australia","APAC"
"537836","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","4","2011-04-02 16:19:00","3.85","14096.0","Belgium","EMEA"
"537836","21730","GLASS STAR FROSTED T-LIGHT HOLDER","6","2011-04-02 16:19:00","4.17","14096.0","Belgium","EMEA"
"537837","85099B","JUMBO BAG RED RETROSPOT","3","2011-04-27 16:04:00","1.84","15311.0","EIRE","EMEA"
"537837","84029E","RED WOOLLY HOTTIE WHITE HEART","10","2011-04-27 16:04:00","3.74","15311.0","EIRE","EMEA"
"537837","71053","WHITE METAL LANTERN","5","2011-04-27 16:04:00","3.32","15311.0","EIRE","EMEA"
"537838","47566","PARTY BUNTING","9","2011-03-15 12:24:00","5.21","16029.0","EIRE","EMEA"
"537838","84029E","RED WOOLLY HOTTIE WHITE HEART","8","2011-03-15 12:24:00","3.68","16029.0","EIRE","EMEA"
"537839","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","8","2011-04-07 13:52:00","3.4","15311.0","Spain","EMEA"
"537839","22752","SET 7 BABUSHKA NESTING BOXES","12","2011-04-07 13:52:00","7.86","15311.0","Spain","EMEA"
"537839","71053","WHITE METAL LANTERN","6","2011-04-07 13:52:00","3.75","15311.0","Spain","EMEA"
"537840","85123A","WHITE HANGING HEART T-LIGHT HOLDER","1","2011-03-19 14:09:00","2.57","15291.0","Netherlands","EMEA"
"537840","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","1","2011-03-19 14:09:00","3.39","15291.0","Netherlands","EMEA"
"537840","71053","WHITE METAL LANTERN","12","2011-03-19 14:09:00","3.65","15291.0","Netherlands","EMEA"
"537841","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","9","2011-03-04 09:31:00","3.5","14096.0","USA","AMER"
"537841","20685","DOORMAT RED RETROSPOT","6","2011-03-04 09:31:00","7.2","14096.0","USA","AMER"
"537842","20685","DOORMAT RED RETROSPOT","8","2011-04-10 16:05:00","7.49","13047.0","Netherlands","EMEA"
"537843","21730","GLASS STAR FROSTED T-LIGHT HOLDER","3","2011-03-11 14:50:00","4.33","14606.0","Germany","EMEA"
"537843","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","7","2011-03-11 14:50:00","3.59","14606.0","Germany","EMEA"
"537844","85123A","WHITE HANGING HEART T-LIGHT HOLDER","9","2011-04-10 09:05:00","2.47","14606.0","United Kingdom","EMEA"
"537844","85099B","JUMBO BAG RED RETROSPOT","3","2011-04-10 09:05:00","1.94","14606.0","United Kingdom","EMEA"
"537844","21730","GLASS STAR FROSTED T-LIGHT HOLDER","5","2011-04-10 09:05:00","4.52","14606.0","United Kingdom","EMEA"
"537845","22632","HAND WARMER RED POLKA DOT","10","2011-03-31 12:54:00","1.97","16029.0","Netherlands","EMEA"
"537846","22752","SET 7 BABUSHKA NESTING BOXES","12","2011-03-24 10:31:00","7.68","12583.0","Spain","EMEA"
"537846","22633","HAND WARMER UNION JACK","8","2011-03-24 10:31:00","2.2","12583.0","Spain","EMEA"
"537847","84406B","CREAM CUPID HEARTS COAT HANGER","6","2011-04-19 11:28:00","2.9","17809.0","United Kingdom","EMEA"
"537848","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","5","2011-04-01 11:16:00","3.62","15311.0","EIRE","EMEA"
"537848","47566","PARTY BUNTING","2","2011-04-01 11:16:00","5.22","15311.0","EIRE","EMEA"
"537849","85123A","WHITE HANGING HEART T-LIGHT HOLDER","2","2011-03-11 12:11:00","2.93","17850.0","United Kingdom","EMEA"
"537850","21730","GLASS STAR FROSTED T-LIGHT HOLDER","3","2011-04-20 08:24:00","4.37","14096.0","Australia","APAC"
"537850","47566","PARTY BUNTING","6","2011-04-20 08:24:00","5.44","14096.0","Australia","APAC"
"537851","71053","WHITE METAL LANTERN","3","2011-03-19 12:07:00","3.73","13777.0","USA","AMER"
"537851","84029E","RED WOOLLY HOTTIE WHITE HEART","9","2011-03-19 12:07:00","3.46","13777.0","USA","AMER"
"537852","85099B","JUMBO BAG RED RETROSPOT","3","2011-04-20 15:16:00","1.6","12583.0","Australia","APAC"
"537853","22633","HAND WARMER UNION JACK","9","2011-03-04 12:55:00","2.18","14606.0","Canada","AMER"
"537853","85099B","JUMBO BAG RED RETROSPOT","2","2011-03-04 12:55:00","1.67","14606.0","Canada","AMER"
"537853","22633","HAND WARMER UNION JACK","2","2011-03-04 12:55:00","2.01","14606.0","Canada","AMER"
"537854","20685","DOORMAT RED RETROSPOT","10","2011-03-19 16:40:00","7.34","15291.0","Belgium","EMEA"
"537854","71053","WHITE METAL LANTERN","11","2011-03-19 16:40:00","3.38","15291.0","Belgium","EMEA"
"537854","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","12","2011-03-19 16:40:00","3.61","15291.0","Belgium","EMEA"
"537855","22752","SET 7 BABUSHKA NESTING BOXES","11","2011-03-20 09:19:00","8.1","16029.0","Australia","APAC"
"537856","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","4","2011-03-30 11:55:00","3.83","16029.0","United Kingdom","EMEA"
"537856","47566","PARTY BUNTING","9","2011-03-30 11:55:00","5.14","16029.0","United Kingdom","EMEA"
"537857","84406B","CREAM CUPID HEARTS COAT HANGER","10","2011-04-15 12:53:00","2.98","12583.0","USA","AMER"
"537858","22633","HAND WARMER UNION JACK","11","2011-03-04 12:39:00","2.15","13777.0","France","EMEA"
"537858","84029E","RED WOOLLY HOTTIE WHITE HEART","5","2011-03-04 12:39:00","3.84","13777.0","France","EMEA"
"537858","21730","GLASS STAR FROSTED T-LIGHT HOLDER","4","2011-03-04 12:39:00","4.63","13777.0","France","EMEA"
"537859","21730","GLASS STAR FROSTED T-LIGHT HOLDER","6","2011-03-31 12:36:00","4.49","14606.0","Belgium","EMEA"
"537859","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","2","2011-03-31 12:36:00","3.34","14606.0","Belgium","EMEA"
"537860","71053","WHITE METAL LANTERN","11","2011-04-23 10:46:00","3.61","12583.0","Netherlands","EMEA"
"537861","71053","WHITE METAL LANTERN","3","2011-04-30 16:34:00","3.41","17809.0","Canada","AMER"
"537861","20685","DOORMAT RED RETROSPOT","9","2011-04-30 16:34:00","7.3","17809.0","Canada","AMER"
"537862","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","3","2011-04-12 16:11:00","3.43","15291.0","United Kingdom","EMEA"
"537862","22752","SET 7 BABUSHKA NESTING BOXES","2","2011-04-12 16:11:00","7.59","15291.0","United Kingdom","EMEA"
"537863","22752","SET 7 BABUSHKA NESTING BOXES","12","2011-04-15 10:11:00","7.71","17809.0","Canada","AMER"
"537863","85099B","JUMBO BAG RED RETROSPOT","5","2011-04-15 10:11:00","1.77","17809.0","Canada","AMER"
"537863","85123A","WHITE HANGING HEART T-LIGHT HOLDER","4","2011-04-15 10:11:00","2.5","17809.0","Canada","AMER"
"537864","85099B","JUMBO BAG RED RETROSPOT","4","2011-03-04 09:48:00","2.05","13047.0","USA","AMER"
"537864","84029E","RED WOOLLY HOTTIE WHITE HEART","8","2011-03-04 09:48:00","3.32","13047.0","USA","AMER"
"537865","71053","WHITE METAL LANTERN","5","2011-04-02 09:18:00","3.4","17850.0","EIRE","EMEA"
"537865","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","8","2011-04-02 09:18:00","3.5","17850.0","EIRE","EMEA"
"537866","85099B","JUMBO BAG RED RETROSPOT","2","2011-04-23 13:55:00","2.15","14606.0","Netherlands","EMEA"
"537866","22633","HAND WARMER UNION JACK","4","2011-04-23 13:55:00","2.2","14606.0","Netherlands","EMEA"
"537867","84029E","RED WOOLLY HOTTIE WHITE HEART","9","2011-03-27 13:44:00","3.56","13047.0","United Kingdom","EMEA"
"537868","47566","PARTY BUNTING","2","2011-03-06 13:47:00","5.1","15291.0","Australia","APAC"
"537868","22752","SET 7 BABUSHKA NESTING BOXES","6","2011-03-06 13:47:00","7.93","15291.0","Australia","APAC"
"537869","84029E","RED WOOLLY HOTTIE WHITE HEART","3","2011-04-20 16:24:00","3.34","12583.0","Australia","APAC"
"537870","71053","WHITE METAL LANTERN","5","2011-04-27 09:30:00","3.85","17850.0","Belgium","EMEA"
"537871","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","2","2011-04-08 12:21:00","3.63","12583.0","France","EMEA"
"537872","84029E","RED WOOLLY HOTTIE WHITE HEART","2","2011-03-25 12:50:00","3.62","13047.0","Netherlands","EMEA"
"537872","85123A","WHITE HANGING HEART T-LIGHT HOLDER","6","2011-03-25 12:50:00","2.61","13047.0","Netherlands","EMEA"
"537872","85123A","WHITE HANGING HEART T-LIGHT HOLDER","1","2011-03-25 12:50:00","2.76","13047.0","Netherlands","EMEA"
"537873","85099B","JUMBO BAG RED RETROSPOT","10","2011-04-17 08:42:00","1.71","15291.0","EIRE","EMEA"
"537873","84406B","CREAM CUPID HEARTS COAT HANGER","1","2011-04-17 08:42:00","3.12","15291.0","EIRE","EMEA"
"537873","22633","HAND WARMER UNION JACK","10","2011-04-17 08:42:00","1.99","15291.0","EIRE","EMEA"
"537874","22632","HAND WARMER RED POLKA DOT","10","2011-03-03 15:37:00","2.01","16029.0","Canada","AMER"
"537875","22632","HAND WARMER RED POLKA DOT","8","2011-03-15 09:06:00","1.76","13047.0","Canada","AMER"
"537875","85099B","JUMBO BAG RED RETROSPOT","9","2011-03-15 09:06:00","1.83","13047.0","Canada","AMER"
"537875","20685","DOORMAT RED RETROSPOT","2","2011-03-15 09:06:00","7.18","13047.0","Canada","AMER"
"537876","21730","GLASS STAR FROSTED T-LIGHT HOLDER","6","2011-03-28 15:04:00","4.41","13047.0","Canada","AMER"
"537876","85123A","WHITE HANGING HEART T-LIGHT HOLDER","11","2011-03-28 15:04:00","2.8","13047.0","Canada","AMER"
"537877","22752","SET 7 BABUSHKA NESTING BOXES","2","2011-04-21 16:34:00","7.99","13777.0","Belgium","EMEA"
"537877","22632","HAND WARMER RED POLKA DOT","3","2011-04-21 16:34:00","1.76","13777.0","Belgium","EMEA"
"537878","22633","HAND WARMER UNION JACK","10","2011-04-11 16:23:00","1.93","12583.0","Netherlands","EMEA"
"537878","85123A","WHITE HANGING HEART T-LIGHT HOLDER","2","2011-04-11 16:23:00","2.97","12583.0","Netherlands","EMEA"
"537878","22752","SET 7 BABUSHKA NESTING BOXES","5","2011-04-11 16:23:00","8.11","12583.0","Netherlands","EMEA"
"537879","47566","PARTY BUNTING","9","2011-03-26 16:50:00","5.05","17850.0","Netherlands","EMEA"
"537880","21730","GLASS STAR FROSTED T-LIGHT HOLDER","11","2011-04-11 09:05:00","4.62","15291.0","USA","AMER"
"537881","85123A","WHITE HANGING HEART T-LIGHT HOLDER","9","2011-03-13 12:32:00","2.91","13777.0","USA","AMER"
"537881","71053","WHITE METAL LANTERN","12","2011-03-13 12:32:00","3.44","13777.0","USA","AMER"
"537882","71053","WHITE METAL LANTERN","12","2011-03-24 15:42:00","3.86","13777.0","Belgium","EMEA"
"537882","47566","PARTY BUNTING","6","2011-03-24 15:42:00","5.02","13777.0","Belgium","EMEA"
"537883","20685","DOORMAT RED RETROSPOT","5","2011-04-20 11:48:00","7.56","13047.0","EIRE","EMEA"
"537884","47566","PARTY BUNTING","6","2011-03-13 14:37:00","5.13","15291.0","Belgium","EMEA"
"537884","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","11","2011-03-13 14:37:00","3.67","15291.0","Belgium","EMEA"
"537884","22752","SET 7 BABUSHKA NESTING BOXES","8","2011-03-13 14:37:00","7.56","15291.0","Belgium","EMEA"
"537885","85099B","JUMBO BAG RED RETROSPOT","3","2011-03-19 13:04:00","1.65","15291.0","Belgium","EMEA"
"537886","22633","HAND WARMER UNION JACK","9","2011-03-15 16:48:00","2.12","12583.0","United Kingdom","EMEA"
"537886","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","1","2011-03-15 16:48:00","3.41","12583.0","United Kingdom","EMEA"
"537887","85123A","WHITE HANGING HEART T-LIGHT HOLDER","10","2011-03-26 08:17:00","2.69","13777.0","Spain","EMEA"
"537888","22752","SET 7 BABUSHKA NESTING BOXES","10","2011-03-10 10:09:00","8.02","14096.0","France","EMEA"
"537888","20685","DOORMAT RED RETROSPOT","6","2011-03-10 10:09:00","7.1","14096.0","France","EMEA"
"537888","21730","GLASS STAR FROSTED T-LIGHT HOLDER","3","2011-03-10 10:09:00","4.22","14096.0","France","EMEA"
"537889","84406B","CREAM CUPID HEARTS COAT HANGER","12","2011-04-24 13:12:00","2.92","15291.0","Canada","AMER"
"537890","22752","SET 7 BABUSHKA NESTING BOXES","5","2011-03-28 14:29:00","8.08","17850.0","France","EMEA"
"537890","85099B","JUMBO BAG RED RETROSPOT","1","2011-03-28 14:29:00","1.77","17850.0","France","EMEA"
"537891","22752","SET 7 BABUSHKA NESTING BOXES","11","2011-03-02 11:29:00","7.7","15311.0","Australia","APAC"
"537891","84029E","RED WOOLLY HOTTIE WHITE HEART","6","2011-03-02 11:29:00","3.88","15311.0","Australia","APAC"
"537891","20685","DOORMAT RED RETROSPOT","1","2011-03-02 11:29:00","7.55","15311.0","Australia","APAC"
"537892","84406B","CREAM CUPID HEARTS COAT HANGER","10","2011-03-01 14:35:00","2.81","15311.0","USA","AMER"
"537892","71053","WHITE METAL LANTERN","8","2011-03-01 14:35:00","3.84","15311.0","USA","AMER"
"537892","85123A","WHITE HANGING HEART T-LIGHT HOLDER","5","2011-03-01 14:35:00","3.02","15311.0","USA","AMER"
"537893","22633","HAND WARMER UNION JACK","12","2011-03-10 12:08:00","2.12","13777.0","Belgium","EMEA"
"537893","71053","WHITE METAL LANTERN","10","2011-03-10 12:08:00","3.85","13777.0","Belgium","EMEA"
"537893","21730","GLASS STAR FROSTED T-LIGHT HOLDER","4","2011-03-10 12:08:00","4.42","13777.0","Belgium","EMEA"
"537894","22633","HAND WARMER UNION JACK","3","2011-03-03 12:48:00","1.75","17850.0","USA","AMER"
"537894","20685","DOORMAT RED RETROSPOT","12","2011-03-03 12:48:00","7.3","17850.0","USA","AMER"
"537894","22632","HAND WARMER RED POLKA DOT","9","2011-03-03 12:48:00","2.18","17850.0","USA","AMER"
"537895","22632","HAND WARMER RED POLKA DOT","8","2011-04-06 15:00:00","2.04","13777.0","Canada","AMER"
"537896","84406B","CREAM CUPID HEARTS COAT HANGER","5","2011-04-27 12:43:00","2.82","12583.0","Netherlands","EMEA"
"537897","84406B","CREAM CUPID HEARTS COAT HANGER","2","2011-04-09 11:51:00","2.66","12583.0","United Kingdom","EMEA"
"537898","85123A","WHITE HANGING HEART T-LIGHT HOLDER","1","2011-04-11 12:52:00","2.8","13777.0","Belgium","EMEA"
