"InvoiceNo","StockCode","Description","Quantity","InvoiceDate","UnitPrice","CustomerID","Country"
"537534","22632","HAND WARMER RED POLKA DOT","9","2011-01-13 09:26:00","1.76","13047.0","United Kingdom"
"537534","20685","DOORMAT RED RETROSPOT","3","2011-01-13 09:26:00","7.41","13047.0","United Kingdom"
"537534","22752","SET 7 BABUSHKA NESTING BOXES","6","2011-01-13 09:26:00","7.57","13047.0","United Kingdom"
"537535","85123A","WHITE HANGING HEART T-LIGHT HOLDER","7","2010-12-25 08:36:00","2.91","17850.0","EIRE"
"537536","85123A","WHITE HANGING HEART T-LIGHT HOLDER","11","2011-01-06 16:04:00","2.94","17850.0","EIRE"
"537537","20685","DOORMAT RED RETROSPOT","4","2011-01-13 14:28:00","7.39","14606.0","Belgium"
"537537","47566","PARTY BUNTING","5","2011-01-13 14:28:00","5.06","14606.0","Belgium"
"537537","85099B","JUMBO BAG RED RETROSPOT","8","2011-01-13 14:28:00","1.84","14606.0","Belgium"
"537537","84406B","CREAM CUPID HEARTS COAT HANGER","8","2011-01-13 14:28:00","2.97","14606.0","Belgium"
"537538","84029E","RED WOOLLY HOTTIE WHITE HEART","3","2010-12-19 10:24:00","3.51","12583.0","EIRE"
"537538","85123A","WHITE HANGING HEART T-LIGHT HOLDER","7","2010-12-19 10:24:00","2.93","12583.0","EIRE"
"537538","84406B","CREAM CUPID HEARTS COAT HANGER","1","2010-12-19 10:24:00","2.93","12583.0","EIRE"
"537539","21730","GLASS STAR FROSTED T-LIGHT HOLDER","7","2011-01-23 13:13:00","4.68","12583.0","Belgium"
"537539","22633","HAND WARMER UNION JACK","12","2011-01-23 13:13:00","2.02","12583.0","Belgium"
"537540","21730","GLASS STAR FROSTED T-LIGHT HOLDER","3","2010-12-22 13:42:00","4.58","17809.0","Australia"
"537540","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","4","2010-12-22 13:42:00","3.42","17809.0","Australia"
"537540","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","10","2010-12-22 13:42:00","3.41","17809.0","Australia"
"537540","20685","DOORMAT RED RETROSPOT","11","2010-12-22 13:42:00","7.45","17809.0","Australia"
"537541","85099B","JUMBO BAG RED RETROSPOT","5","2011-01-25 14:23:00","1.68","15291.0","Australia"
"537541","84406B","CREAM CUPID HEARTS COAT HANGER","8","2011-01-25 14:23:00","2.72","15291.0","Australia"
"537541","85099B","JUMBO BAG RED RETROSPOT","8","2011-01-25 14:23:00","1.73","15291.0","Australia"
"537542","84406B","CREAM CUPID HEARTS COAT HANGER","11","2010-12-14 13:35:00","2.88","15311.0","United Kingdom"
"537542","22632","HAND WARMER RED POLKA DOT","7","2010-12-14 13:35:00","1.86","15311.0","United Kingdom"
"537542","22633","HAND WARMER UNION JACK","1","2010-12-14 13:35:00","2.17","15311.0","United Kingdom"
"537542","21730","GLASS STAR FROSTED T-LIGHT HOLDER","10","2010-12-14 13:35:00","4.55","15311.0","United Kingdom"
"537543","21730","GLASS STAR FROSTED T-LIGHT HOLDER","6","2011-01-06 11:09:00","4.43","14096.0","France"
"537543","20685","DOORMAT RED RETROSPOT","3","2011-01-06 11:09:00","7.44","14096.0","France"
"537543","22633","HAND WARMER UNION JACK","6","2011-01-06 11:09:00","2.12","14096.0","France"
"537544","85123A","WHITE HANGING HEART T-LIGHT HOLDER","6","2010-12-06 08:00:00","2.96","13047.0","Germany"
"537545","84029E","RED WOOLLY HOTTIE WHITE HEART","2","2011-01-17 10:13:00","3.51","15311.0","Netherlands"
"537545","22752","SET 7 BABUSHKA NESTING BOXES","10","2011-01-17 10:13:00","8.09","15311.0","Netherlands"
"537545","22633","HAND WARMER UNION JACK","8","2011-01-17 10:13:00","1.95","15311.0","Netherlands"
"537546","84406B","CREAM CUPID HEARTS COAT HANGER","3","2010-12-07 16:10:00","2.9","14606.0","Spain"
"537546","22632","HAND WARMER RED POLKA DOT","10","2010-12-07 16:10:00","2.0","14606.0","Spain"
"537547","22633","HAND WARMER UNION JACK","2","2010-12-08 10:58:00","2.2","15311.0","Spain"
"537547","84406B","CREAM CUPID HEARTS COAT HANGER","7","2010-12-08 10:58:00","2.93","15311.0","Spain"
"537547","22633","HAND WARMER UNION JACK","3","2010-12-08 10:58:00","2.21","15311.0","Spain"
"537547","47566","PARTY BUNTING","12","2010-12-08 10:58:00","5.44","15311.0","Spain"
"537548","85123A","WHITE HANGING HEART T-LIGHT HOLDER","8","2011-01-06 10:28:00","3.02","16029.0","Australia"
"537548","47566","PARTY BUNTING","6","2011-01-06 10:28:00","5.38","16029.0","Australia"
"537548","71053","WHITE METAL LANTERN","6","2011-01-06 10:28:00","3.33","16029.0","Australia"
"537549","85099B","JUMBO BAG RED RETROSPOT","4","2011-01-28 10:07:00","2.13","14096.0","Spain"
"537549","22752","SET 7 BABUSHKA NESTING BOXES","5","2011-01-28 10:07:00","7.98","14096.0","Spain"
"537550","47566","PARTY BUNTING","10","2011-01-21 15:01:00","5.1","16029.0","Netherlands"
"537551","22632","HAND WARMER RED POLKA DOT","1","2010-12-13 16:17:00","2.04","14606.0","Netherlands"
"537551","84406B","CREAM CUPID HEARTS COAT HANGER","1","2010-12-13 16:17:00","3.04","14606.0","Netherlands"
"537552","84029E","RED WOOLLY HOTTIE WHITE HEART","12","2010-12-28 13:02:00","3.89","13777.0","Spain"
"537552","85099B","JUMBO BAG RED RETROSPOT","8","2010-12-28 13:02:00","1.95","13777.0","Spain"
"537552","22752","SET 7 BABUSHKA NESTING BOXES","9","2010-12-28 13:02:00","7.57","13777.0","Spain"
"537553","22633","HAND WARMER UNION JACK","7","2010-12-25 11:57:00","1.98","14606.0","United Kingdom"
"537554","21730","GLASS STAR FROSTED T-LIGHT HOLDER","7","2010-12-24 16:54:00","4.57","17809.0","Belgium"
"537554","84406B","CREAM CUPID HEARTS COAT HANGER","6","2010-12-24 16:54:00","3.08","17809.0","Belgium"
"537554","22632","HAND WARMER RED POLKA DOT","4","2010-12-24 16:54:00","2.04","17809.0","Belgium"
"537555","85099B","JUMBO BAG RED RETROSPOT","6","2011-01-28 09:51:00","2.07","13777.0","Germany"
"537555","71053","WHITE METAL LANTERN","1","2011-01-28 09:51:00","3.78","13777.0","Germany"
"537555","71053","WHITE METAL LANTERN","4","2011-01-28 09:51:00","3.33","13777.0","Germany"
"537556","71053","WHITE METAL LANTERN","2","2011-01-06 11:49:00","3.3","12583.0","Germany"
"537556","85123A","WHITE HANGING HEART T-LIGHT HOLDER","12","2011-01-06 11:49:00","2.93","12583.0","Germany"
"537556","47566","PARTY BUNTING","2","2011-01-06 11:49:00","4.94","12583.0","Germany"
"537557","20685","DOORMAT RED RETROSPOT","3","2011-01-09 09:03:00","7.1","13047.0","Netherlands"
"537557","20685","DOORMAT RED RETROSPOT","2","2011-01-09 09:03:00","7.09","13047.0","Netherlands"
"537557","20685","DOORMAT RED RETROSPOT","2","2011-01-09 09:03:00","6.98","13047.0","Netherlands"
"537557","85099B","JUMBO BAG RED RETROSPOT","4","2011-01-09 09:03:00","1.68","13047.0","Netherlands"
"537558","22633","HAND WARMER UNION JACK","4","2011-01-10 16:12:00","2.17","17809.0","Belgium"
"537559","84406B","CREAM CUPID HEARTS COAT HANGER","9","2010-12-19 08:28:00","2.65","13777.0","France"
"537559","84406B","CREAM CUPID HEARTS COAT HANGER","4","2010-12-19 08:28:00","2.81","13777.0","France"
"537559","22632","HAND WARMER RED POLKA DOT","10","2010-12-19 08:28:00","2.33","13777.0","France"
"537559","20685","DOORMAT RED RETROSPOT","2","2010-12-19 08:28:00","7.4","13777.0","France"
"537560","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","3","2011-01-24 13:48:00","3.53","12583.0","EIRE"
"537561","21730","GLASS STAR FROSTED T-LIGHT HOLDER","5","2011-01-10 12:13:00","4.64","15291.0","Belgium"
"537561","20685","DOORMAT RED RETROSPOT","4","2011-01-10 12:13:00","7.3","15291.0","Belgium"
"537561","85099B","JUMBO BAG RED RETROSPOT","11","2011-01-10 12:13:00","1.7","15291.0","Belgium"
"537562","20685","DOORMAT RED RETROSPOT","1","2010-12-05 15:22:00","7.35","17850.0","Germany"
"537562","21730","GLASS STAR FROSTED T-LIGHT HOLDER","2","2010-12-05 15:22:00","4.55","17850.0","Germany"
"537563","85099B","JUMBO BAG RED RETROSPOT","10","2010-12-21 13:44:00","1.96","13047.0","United Kingdom"
"537563","71053","WHITE METAL LANTERN","10","2010-12-21 13:44:00","3.45","13047.0","United Kingdom"
"537563","22752","SET 7 BABUSHKA NESTING BOXES","8","2010-12-21 13:44:00","7.76","13047.0","United Kingdom"
"537563","22633","HAND WARMER UNION JACK","6","2010-12-21 13:44:00","2.05","13047.0","United Kingdom"
"537564","47566","PARTY BUNTING","3","2011-01-17 11:14:00","4.88","15291.0","Netherlands"
"537564","22752","SET 7 BABUSHKA NESTING BOXES","7","2011-01-17 11:14:00","7.83","15291.0","Netherlands"
"537564","22633","HAND WARMER UNION JACK","6","2011-01-17 11:14:00","2.3","15291.0","Netherlands"
"537564","21730","GLASS STAR FROSTED T-LIGHT HOLDER","8","2011-01-17 11:14:00","4.67","15291.0","Netherlands"
"537565","85123A","WHITE HANGING HEART T-LIGHT HOLDER","3","2010-12-10 14:26:00","2.92","12583.0","Australia"
"537565","21730","GLASS STAR FROSTED T-LIGHT HOLDER","11","2010-12-10 14:26:00","4.24","12583.0","Australia"
"537565","22752","SET 7 BABUSHKA NESTING BOXES","1","2010-12-10 14:26:00","7.81","12583.0","Australia"
"537565","85099B","JUMBO BAG RED RETROSPOT","3","2010-12-10 14:26:00","1.64","12583.0","Australia"
"537566","84406B","CREAM CUPID HEARTS COAT HANGER","5","2010-12-02 14:30:00","2.85","13047.0","EIRE"
"537566","85123A","WHITE HANGING HEART T-LIGHT HOLDER","8","2010-12-02 14:30:00","2.69","13047.0","EIRE"
"537567","20685","DOORMAT RED RETROSPOT","8","2010-12-13 15:38:00","7.24","15311.0","Spain"
"537567","84406B","CREAM CUPID HEARTS COAT HANGER","8","2010-12-13 15:38:00","3.23","15311.0","Spain"
"537567","85123A","WHITE HANGING HEART T-LIGHT HOLDER","6","2010-12-13 15:38:00","3.03","15311.0","Spain"
"537568","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","9","2011-01-08 12:09:00","3.86","13777.0","Netherlands"
"537569","84406B","CREAM CUPID HEARTS COAT HANGER","6","2010-12-01 12:40:00","3.03","13777.0","Belgium"
"537569","85099B","JUMBO BAG RED RETROSPOT","10","2010-12-01 12:40:00","1.81","13777.0","Belgium"
"537570","22752","SET 7 BABUSHKA NESTING BOXES","12","2010-12-19 13:46:00","8.07","15291.0","France"
"537571","21730","GLASS STAR FROSTED T-LIGHT HOLDER","4","2010-12-02 15:23:00","4.28","13047.0","Australia"
"537571","22752","SET 7 BABUSHKA NESTING BOXES","12","2010-12-02 15:23:00","7.69","13047.0","Australia"
"537571","22752","SET 7 BABUSHKA NESTING BOXES","11","2010-12-02 15:23:00","8.1","13047.0","Australia"
"537572","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","3","2010-12-22 13:44:00","3.87","15291.0","Spain"
"537572","85099B","JUMBO BAG RED RETROSPOT","10","2010-12-22 13:44:00","2.13","15291.0","Spain"
"537572","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","12","2010-12-22 13:44:00","3.65","15291.0","Spain"
"537572","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","4","2010-12-22 13:44:00","3.58","15291.0","Spain"
"537573","84406B","CREAM CUPID HEARTS COAT HANGER","10","2011-01-02 09:24:00","2.84","17809.0","United Kingdom"
"537573","22632","HAND WARMER RED POLKA DOT","8","2011-01-02 09:24:00","2.03","17809.0","United Kingdom"
"537573","20685","DOORMAT RED RETROSPOT","5","2011-01-02 09:24:00","7.02","17809.0","United Kingdom"
"537573","21730","GLASS STAR FROSTED T-LIGHT HOLDER","4","2011-01-02 09:24:00","4.62","17809.0","United Kingdom"
"537574","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","4","2011-01-24 08:30:00","3.67","17809.0","France"
"537574","22752","SET 7 BABUSHKA NESTING BOXES","6","2011-01-24 08:30:00","8.04","17809.0","France"
"537574","22633","HAND WARMER UNION JACK","9","2011-01-24 08:30:00","1.84","17809.0","France"
"537575","85099B","JUMBO BAG RED RETROSPOT","4","2010-12-21 16:12:00","2.12","13777.0","Netherlands"
"537575","47566","PARTY BUNTING","10","2010-12-21 16:12:00","4.92","13777.0","Netherlands"
"537575","20685","DOORMAT RED RETROSPOT","1","2010-12-21 16:12:00","7.42","13777.0","Netherlands"
"537576","20685","DOORMAT RED RETROSPOT","1","2011-01-20 14:27:00","7.16","15311.0","Spain"
"537576","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","3","2011-01-20 14:27:00","3.47","15311.0","Spain"
"537577","84406B","CREAM CUPID HEARTS COAT HANGER","8","2010-12-24 15:49:00","3.03","13047.0","Belgium"
"537578","84029E","RED WOOLLY HOTTIE WHITE HEART","4","2010-12-07 12:29:00","3.71","17809.0","Australia"
"537578","22633","HAND WARMER UNION JACK","5","2010-12-07 12:29:00","1.85","17809.0","Australia"
"537579","22752","SET 7 BABUSHKA NESTING BOXES","9","2010-12-08 08:55:00","7.84","17850.0","Netherlands"
"537579","84406B","CREAM CUPID HEARTS COAT HANGER","6","2010-12-08 08:55:00","3.15","17850.0","Netherlands"
"537580","84406B","CREAM CUPID HEARTS COAT HANGER","6","2011-01-11 13:25:00","3.02","14096.0","United Kingdom"
"537580","85123A","WHITE HANGING HEART T-LIGHT HOLDER","11","2011-01-11 13:25:00","2.62","14096.0","United Kingdom"
"537580","47566","PARTY BUNTING","10","2011-01-11 13:25:00","4.87","14096.0","United Kingdom"
"537580","22632","HAND WARMER RED POLKA DOT","1","2011-01-11 13:25:00","2.18","14096.0","United Kingdom"
"537581","84406B","CREAM CUPID HEARTS COAT HANGER","2","2011-01-29 09:08:00","2.96","13047.0","Australia"
"537581","20685","DOORMAT RED RETROSPOT","4","2011-01-29 09:08:00","7.04","13047.0","Australia"
"537582","71053","WHITE METAL LANTERN","8","2010-12-06 14:21:00","3.53","17809.0","Netherlands"
"537582","85123A","WHITE HANGING HEART T-LIGHT HOLDER","9","2010-12-06 14:21:00","2.7","17809.0","Netherlands"
"537582","21730","GLASS STAR FROSTED T-LIGHT HOLDER","12","2010-12-06 14:21:00","4.24","17809.0","Netherlands"
"537583","84029E","RED WOOLLY HOTTIE WHITE HEART","4","2010-12-11 09:48:00","3.43","13777.0","EIRE"
"537584","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","4","2010-12-31 08:02:00","3.86","15311.0","United Kingdom"
"537585","22632","HAND WARMER RED POLKA DOT","5","2010-12-25 14:01:00","2.05","17809.0","Netherlands"
"537585","85099B","JUMBO BAG RED RETROSPOT","12","2010-12-25 14:01:00","1.97","17809.0","Netherlands"
"537586","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","10","2011-01-07 08:13:00","3.58","15311.0","United Kingdom"
"537587","84406B","CREAM CUPID HEARTS COAT HANGER","7","2011-01-26 13:32:00","2.78","16029.0","Germany"
"537587","22632","HAND WARMER RED POLKA DOT","1","2011-01-26 13:32:00","2.3","16029.0","Germany"
"537587","20685","DOORMAT RED RETROSPOT","10","2011-01-26 13:32:00","7.15","16029.0","Germany"
"537588","47566","PARTY BUNTING","5","2011-01-23 11:48:00","5.05","12583.0","Belgium"
"537588","22752","SET 7 BABUSHKA NESTING BOXES","5","2011-01-23 11:48:00","7.79","12583.0","Belgium"
"537588","85099B","JUMBO BAG RED RETROSPOT","5","2011-01-23 11:48:00","1.82","12583.0","Belgium"
"537589","21730","GLASS STAR FROSTED T-LIGHT HOLDER","2","2010-12-12 09:02:00","4.6","15311.0","Belgium"
"537589","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","4","2010-12-12 09:02:00","3.75","15311.0","Belgium"
"537589","20685","DOORMAT RED RETROSPOT","12","2010-12-12 09:02:00","7.16","15311.0","Belgium"
"537589","20685","DOORMAT RED RETROSPOT","11","2010-12-12 09:02:00","7.11","15311.0","Belgium"
"537590","84029E","RED WOOLLY HOTTIE WHITE HEART","4","2010-12-04 11:36:00","3.6","13777.0","Netherlands"
"537590","84029E","RED WOOLLY HOTTIE WHITE HEART","1","2010-12-04 11:36:00","3.42","13777.0","Netherlands"
"537590","84406B","CREAM CUPID HEARTS COAT HANGER","6","2010-12-04 11:36:00","2.77","13777.0","Netherlands"
"537591","22633","HAND WARMER UNION JACK","8","2010-12-26 10:58:00","2.09","13777.0","Netherlands"
"537591","84029E","RED WOOLLY HOTTIE WHITE HEART","11","2010-12-26 10:58:00","3.8","13777.0","Netherlands"
"537591","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","2","2010-12-26 10:58:00","3.66","13777.0","Netherlands"
"537591","85123A","WHITE HANGING HEART T-LIGHT HOLDER","1","2010-12-26 10:58:00","2.82","13777.0","Netherlands"
"537592","20685","DOORMAT RED RETROSPOT","10","2010-12-20 15:24:00","7.56","17850.0","Spain"
"537593","20685","DOORMAT RED RETROSPOT","6","2010-12-14 11:27:00","7.03","17809.0","United Kingdom"
"537594","71053","WHITE METAL LANTERN","5","2011-01-19 08:57:00","3.38","14606.0","United Kingdom"
"537594","22633","HAND WARMER UNION JACK","4","2011-01-19 08:57:00","1.82","14606.0","United Kingdom"
"537594","85099B","JUMBO BAG RED RETROSPOT","12","2011-01-19 08:57:00","2.12","14606.0","United Kingdom"
"537594","85123A","WHITE HANGING HEART T-LIGHT HOLDER","8","2011-01-19 08:57:00","2.55","14606.0","United Kingdom"
"537595","84029E","RED WOOLLY HOTTIE WHITE HEART","1","2010-12-30 16:17:00","3.71","15311.0","Germany"
"537596","85099B","JUMBO BAG RED RETROSPOT","7","2010-12-14 09:25:00","1.57","12583.0","Germany"
"537596","22633","HAND WARMER UNION JACK","7","2010-12-14 09:25:00","2.25","12583.0","Germany"
"537596","21730","GLASS STAR FROSTED T-LIGHT HOLDER","3","2010-12-14 09:25:00","4.73","12583.0","Germany"
"537596","47566","PARTY BUNTING","1","2010-12-14 09:25:00","5.24","12583.0","Germany"
"537597","85099B","JUMBO BAG RED RETROSPOT","5","2010-12-13 12:01:00","2.13","13777.0","Spain"
"537597","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","4","2010-12-13 12:01:00","3.7","13777.0","Spain"
"537597","85123A","WHITE HANGING HEART T-LIGHT HOLDER","11","2010-12-13 12:01:00","2.48","13777.0","Spain"
"537598","22752","SET 7 BABUSHKA NESTING BOXES","2","2011-01-15 08:18:00","7.91","15311.0","Australia"
"537598","22633","HAND WARMER UNION JACK","8","2011-01-15 08:18:00","2.08","15311.0","Australia"
"537598","22752","SET 7 BABUSHKA NESTING BOXES","11","2011-01-15 08:18:00","8.09","15311.0","Australia"
"537598","20685","DOORMAT RED RETROSPOT","9","2011-01-15 08:18:00","7.3","15311.0","Australia"
"537599","22633","HAND WARMER UNION JACK","6","2010-12-12 14:23:00","2.21","14096.0","Netherlands"
"537599","84406B","CREAM CUPID HEARTS COAT HANGER","11","2010-12-12 14:23:00","3.1","14096.0","Netherlands"
"537599","22633","HAND WARMER UNION JACK","11","2010-12-12 14:23:00","2.08","14096.0","Netherlands"
"537600","84406B","CREAM CUPID HEARTS COAT HANGER","6","2011-01-08 12:56:00","3.2","13047.0","Belgium"
"537600","85099B","JUMBO BAG RED RETROSPOT","8","2011-01-08 12:56:00","1.82","13047.0","Belgium"
"537600","22632","HAND WARMER RED POLKA DOT","11","2011-01-08 12:56:00","1.85","13047.0","Belgium"
"537601","22752","SET 7 BABUSHKA NESTING BOXES","9","2011-01-28 10:38:00","7.93","15291.0","Netherlands"
"537602","21730","GLASS STAR FROSTED T-LIGHT HOLDER","2","2011-01-22 14:05:00","4.74","15311.0","France"
"537602","22632","HAND WARMER RED POLKA DOT","1","2011-01-22 14:05:00","2.06","15311.0","France"
"537603","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","11","2011-01-12 10:47:00","3.72","15291.0","Spain"
"537604","21730","GLASS STAR FROSTED T-LIGHT HOLDER","9","2010-12-21 13:35:00","4.54","13047.0","Australia"
"537604","21730","GLASS STAR FROSTED T-LIGHT HOLDER","4","2010-12-21 13:35:00","4.5","13047.0","Australia"
"537604","20685","DOORMAT RED RETROSPOT","7","2010-12-21 13:35:00","7.39","13047.0","Australia"
"537605","85123A","WHITE HANGING HEART T-LIGHT HOLDER","9","2010-12-10 11:45:00","2.93","13777.0","EIRE"
"537606","21730","GLASS STAR FROSTED T-LIGHT HOLDER","5","2011-01-14 12:15:00","4.65","13047.0","France"
"537606","22632","HAND WARMER RED POLKA DOT","11","2011-01-14 12:15:00","1.81","13047.0","France"
"537606","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","1","2011-01-14 12:15:00","3.3","13047.0","France"
"537606","84029E","RED WOOLLY HOTTIE WHITE HEART","2","2011-01-14 12:15:00","3.41","13047.0","France"
"537607","22752","SET 7 BABUSHKA NESTING BOXES","11","2010-12-29 09:27:00","7.79","14606.0","Germany"
"537608","21730","GLASS STAR FROSTED T-LIGHT HOLDER","10","2010-12-24 11:19:00","4.5","14096.0","Netherlands"
"537608","22633","HAND WARMER UNION JACK","11","2010-12-24 11:19:00","2.12","14096.0","Netherlands"
"537608","85123A","WHITE HANGING HEART T-LIGHT HOLDER","11","2010-12-24 11:19:00","2.74","14096.0","Netherlands"
"537609","20685","DOORMAT RED RETROSPOT","8","2010-12-23 08:16:00","7.5","17809.0","Australia"
"537610","22633","HAND WARMER UNION JACK","1","2011-01-14 13:43:00","1.98","14096.0","Germany"
"537610","22633","HAND WARMER UNION JACK","2","2011-01-14 13:43:00","2.03","14096.0","Germany"
"537610","22632","HAND WARMER RED POLKA DOT","2","2011-01-14 13:43:00","1.8","14096.0","Germany"
"537610","20685","DOORMAT RED RETROSPOT","12","2011-01-14 13:43:00","7.36","14096.0","Germany"
"537611","47566","PARTY BUNTING","8","2011-01-17 13:15:00","4.87","14096.0","Australia"
"537612","85123A","WHITE HANGING HEART T-LIGHT HOLDER","11","2011-01-09 14:06:00","2.53","15311.0","Australia"
