"InvoiceNo","StockCode","Description","Quantity","InvoiceDate","UnitPrice","CustomerID","Country","Region"
"538400","22632","HAND WARMER RED POLKA DOT","2","2017-04-15 10:26:00","1.88","17809.0","Belgium","EMEA"
"538400","84406B","CREAM CUPID HEARTS COAT HANGER","5","2017-04-15 10:26:00","2.88","17809.0","Belgium","EMEA"
"538401","20685","DOORMAT RED RETROSPOT","12","2017-03-25 16:51:00","7.15","15291.0","Spain","EMEA"
"538401","22752","SET 7 BABUSHKA NESTING BOXES","5","2017-03-25 16:51:00","7.9","15291.0","Spain","EMEA"
"538402","85123A","WHITE HANGING HEART T-LIGHT HOLDER","1","2017-04-06 15:50:00","2.53","14606.0","USA","AMER"
"538403","22633","HAND WARMER UNION JACK","4","2017-03-29 13:45:00","1.8","14096.0","France","EMEA"
"538403","85099B","JUMBO BAG RED RETROSPOT","4","2017-03-29 13:45:00","1.75","14096.0","France","EMEA"
"538403","20685","DOORMAT RED RETROSPOT","10","2017-03-29 13:45:00","7.41","14096.0","France","EMEA"
"538404","20685","DOORMAT RED RETROSPOT","12","2017-03-09 11:58:00","7.1","17809.0","Germany","EMEA"
"538404","71053","WHITE METAL LANTERN","10","2017-03-09 11:58:00","3.42","17809.0","Germany","EMEA"
"538405","84029E","RED WOOLLY HOTTIE WHITE HEART","11","2017-04-19 13:52:00","3.88","14606.0","Germany","EMEA"
"538405","47566","PARTY BUNTING","2","2017-04-19 13:52:00","4.93","14606.0","Germany","EMEA"
"538405","84029E","RED WOOLLY HOTTIE WHITE HEART","4","2017-04-19 13:52:00","3.44","14606.0","Germany","EMEA"
"538406","84406B","CREAM CUPID HEARTS COAT HANGER","3","2017-03-26 09:40:00","2.93","16029.0","Australia","APAC"
"538406","22752","SET 7 BABUSHKA NESTING BOXES","2","2017-03-26 09:40:00","7.68","16029.0","Australia","APAC"
"538406","20685","DOORMAT RED RETROSPOT","5","2017-03-26 09:40:00","7.17","16029.0","Australia","APAC"
"538407","84406B","CREAM CUPID HEARTS COAT HANGER","7","2017-03-19 16:09:00","2.7","17850.0","Spain","EMEA"
"538407","22752","SET 7 BABUSHKA NESTING BOXES","6","2017-03-19 16:09:00","8.15","17850.0","Spain","EMEA"
"538407","47566","PARTY BUNTING","12","2017-03-19 16:09:00","5.15","17850.0","Spain","EMEA"
"538408","84029E","RED WOOLLY HOTTIE WHITE HEART","4","2017-04-17 16:55:00","3.81","12583.0","Germany","EMEA"
"538408","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","3","2017-04-17 16:55:00","3.36","12583.0","Germany","EMEA"
"538408","22752","SET 7 BABUSHKA NESTING BOXES","8","2017-04-17 16:55:00","8.11","12583.0","Germany","EMEA"
"538409","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","11","2017-03-28 16:14:00","3.54","13047.0","France","EMEA"
"538409","85123A","WHITE HANGING HEART T-LIGHT HOLDER","9","2017-03-28 16:14:00","3.01","13047.0","France","EMEA"
"538410","84029E","RED WOOLLY HOTTIE WHITE HEART","7","2017-04-01 08:14:00","3.52","13047.0","EIRE","EMEA"
"538410","20685","DOORMAT RED RETROSPOT","3","2017-04-01 08:14:00","7.54","13047.0","EIRE","EMEA"
"538411","47566","PARTY BUNTING","3","2017-03-26 09:30:00","5.26","16029.0","France","EMEA"
"538412","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","10","2017-04-15 10:44:00","3.82","13047.0","Australia","APAC"
"538413","20685","DOORMAT RED RETROSPOT","2","2017-03-19 11:04:00","7.56","17850.0","EIRE","EMEA"
"538413","84406B","CREAM CUPID HEARTS COAT HANGER","3","2017-03-19 11:04:00","3.03","17850.0","EIRE","EMEA"
"538413","47566","PARTY BUNTING","2","2017-03-19 11:04:00","5.39","17850.0","EIRE","EMEA"
"538414","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","8","2017-03-28 16:59:00","3.79","14606.0","Netherlands","EMEA"
"538414","22752","SET 7 BABUSHKA NESTING BOXES","2","2017-03-28 16:59:00","7.75","14606.0","Netherlands","EMEA"
"538414","85099B","JUMBO BAG RED RETROSPOT","4","2017-03-28 16:59:00","1.83","14606.0","Netherlands","EMEA"
"538415","20685","DOORMAT RED RETROSPOT","5","2017-03-13 09:25:00","7.0","15291.0","Germany","EMEA"
"538415","22633","HAND WARMER UNION JACK","12","2017-03-13 09:25:00","2.24","15291.0","Germany","EMEA"
"538416","20685","DOORMAT RED RETROSPOT","8","2017-04-17 10:45:00","6.98","14096.0","USA","AMER"
"538416","71053","WHITE METAL LANTERN","11","2017-04-17 10:45:00","3.38","14096.0","USA","AMER"
"538417","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","7","2017-03-26 09:15:00","3.8","17850.0","USA","AMER"
"538417","85099B","JUMBO BAG RED RETROSPOT","6","2017-03-26 09:15:00","1.94","17850.0","USA","AMER"
"538417","85123A","WHITE HANGING HEART T-LIGHT HOLDER","8","2017-03-26 09:15:00","2.66","17850.0","USA","AMER"
"538418","21730","GLASS STAR FROSTED T-LIGHT HOLDER","3","2017-04-23 12:14:00","4.34","17850.0","Belgium","EMEA"
"538419","85123A","WHITE HANGING HEART T-LIGHT HOLDER","3","2017-03-10 13:29:00","2.57","15311.0","USA","AMER"
"538420","22632","HAND WARMER RED POLKA DOT","6","2017-04-28 10:12:00","2.1","16029.0","Belgium","EMEA"
"538420","71053","WHITE METAL LANTERN","7","2017-04-28 10:12:00","3.57","16029.0","Belgium","EMEA"
"538420","47566","PARTY BUNTING","10","2017-04-28 10:12:00","5.41","16029.0","Belgium","EMEA"
"538421","22752","SET 7 BABUSHKA NESTING BOXES","7","2017-04-19 15:47:00","7.63","17809.0","USA","AMER"
"538421","84406B","CREAM CUPID HEARTS COAT HANGER","8","2017-04-19 15:47:00","2.73","17809.0","USA","AMER"
"538421","71053","WHITE METAL LANTERN","2","2017-04-19 15:47:00","3.43","17809.0","USA","AMER"
"538422","20685","DOORMAT RED RETROSPOT","3","2017-04-15 08:17:00","7.22","15291.0","Spain","EMEA"
"538422","84029E","RED WOOLLY HOTTIE WHITE HEART","9","2017-04-15 08:17:00","3.83","15291.0","Spain","EMEA"
"538423","22632","HAND WARMER RED POLKA DOT","4","2017-03-07 11:17:00","1.89","13047.0","France","EMEA"
"538423","84029E","RED WOOLLY HOTTIE WHITE HEART","7","2017-03-07 11:17:00","3.84","13047.0","France","EMEA"
"538424","20685","DOORMAT RED RETROSPOT","10","2017-04-23 10:34:00","7.37","13047.0","Canada","AMER"
"538424","47566","PARTY BUNTING","2","2017-04-23 10:34:00","5.25","13047.0","Canada","AMER"
"538424","47566","PARTY BUNTING","7","2017-04-23 10:34:00","5.04","13047.0","Canada","AMER"
"538425","85123A","WHITE HANGING HEART T-LIGHT HOLDER","4","2017-03-12 08:03:00","2.58","13047.0","USA","AMER"
"538425","47566","PARTY BUNTING","4","2017-03-12 08:03:00","5.26","13047.0","USA","AMER"
"538425","85123A","WHITE HANGING HEART T-LIGHT HOLDER","7","2017-03-12 08:03:00","2.48","13047.0","USA","AMER"
"538426","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","2","2017-04-22 10:14:00","3.79","17809.0","Australia","APAC"
"538426","85123A","WHITE HANGING HEART T-LIGHT HOLDER","9","2017-04-22 10:14:00","2.53","17809.0","Australia","APAC"
"538426","85123A","WHITE HANGING HEART T-LIGHT HOLDER","2","2017-04-22 10:14:00","2.8","17809.0","Australia","APAC"
"538427","21730","GLASS STAR FROSTED T-LIGHT HOLDER","12","2017-04-24 14:42:00","4.34","14606.0","Germany","EMEA"
"538427","22632","HAND WARMER RED POLKA DOT","2","2017-04-24 14:42:00","2.19","14606.0","Germany","EMEA"
"538427","22633","HAND WARMER UNION JACK","11","2017-04-24 14:42:00","1.97","14606.0","Germany","EMEA"
"538428","84406B","CREAM CUPID HEARTS COAT HANGER","9","2017-03-21 09:27:00","3.23","15291.0","EIRE","EMEA"
"538428","21730","GLASS STAR FROSTED T-LIGHT HOLDER","2","2017-03-21 09:27:00","4.64","15291.0","EIRE","EMEA"
"538428","71053","WHITE METAL LANTERN","2","2017-03-21 09:27:00","3.75","15291.0","EIRE","EMEA"
"538429","22752","SET 7 BABUSHKA NESTING BOXES","6","2017-03-07 08:48:00","7.88","17809.0","France","EMEA"
"538429","20685","DOORMAT RED RETROSPOT","6","2017-03-07 08:48:00","7.29","17809.0","France","EMEA"
"538429","22632","HAND WARMER RED POLKA DOT","4","2017-03-07 08:48:00","1.88","17809.0","France","EMEA"
"538430","20685","DOORMAT RED RETROSPOT","11","2017-03-18 14:23:00","7.26","17850.0","USA","AMER"
"538431","22632","HAND WARMER RED POLKA DOT","5","2017-04-13 15:13:00","1.82","16029.0","Germany","EMEA"
"538432","20685","DOORMAT RED RETROSPOT","1","2017-03-24 10:39:00","7.24","13777.0","Canada","AMER"
"538433","22633","HAND WARMER UNION JACK","9","2017-03-08 16:05:00","2.07","17850.0","Australia","APAC"
"538433","47566","PARTY BUNTING","6","2017-03-08 16:05:00","5.36","17850.0","Australia","APAC"
"538433","85123A","WHITE HANGING HEART T-LIGHT HOLDER","12","2017-03-08 16:05:00","3.02","17850.0","Australia","APAC"
"538434","21730","GLASS STAR FROSTED T-LIGHT HOLDER","6","2017-04-13 14:13:00","4.35","14606.0","Germany","EMEA"
"538434","47566","PARTY BUNTING","6","2017-04-13 14:13:00","4.87","14606.0","Germany","EMEA"
"538434","22633","HAND WARMER UNION JACK","3","2017-04-13 14:13:00","1.93","14606.0","Germany","EMEA"
"538435","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","4","2017-04-03 11:27:00","3.71","15311.0","EIRE","EMEA"
"538435","84029E","RED WOOLLY HOTTIE WHITE HEART","5","2017-04-03 11:27:00","3.88","15311.0","EIRE","EMEA"
"538436","47566","PARTY BUNTING","4","2017-04-13 11:35:00","5.31","14606.0","Netherlands","EMEA"
"538436","84029E","RED WOOLLY HOTTIE WHITE HEART","5","2017-04-13 11:35:00","3.79","14606.0","Netherlands","EMEA"
"538436","84406B","CREAM CUPID HEARTS COAT HANGER","12","2017-04-13 11:35:00","2.78","14606.0","Netherlands","EMEA"
"538437","20685","DOORMAT RED RETROSPOT","4","2017-03-11 13:19:00","7.14","14096.0","Netherlands","EMEA"
"538437","85123A","WHITE HANGING HEART T-LIGHT HOLDER","1","2017-03-11 13:19:00","2.87","14096.0","Netherlands","EMEA"
"538438","85099B","JUMBO BAG RED RETROSPOT","1","2017-04-21 12:41:00","1.75","12583.0","USA","AMER"
"538438","71053","WHITE METAL LANTERN","3","2017-04-21 12:41:00","3.5","12583.0","USA","AMER"
"538439","85123A","WHITE HANGING HEART T-LIGHT HOLDER","7","2017-03-04 15:47:00","2.53","13047.0","USA","AMER"
"538439","85099B","JUMBO BAG RED RETROSPOT","12","2017-03-04 15:47:00","1.75","13047.0","USA","AMER"
"538439","20685","DOORMAT RED RETROSPOT","3","2017-03-04 15:47:00","7.15","13047.0","USA","AMER"
"538440","20685","DOORMAT RED RETROSPOT","10","2017-04-01 15:56:00","7.35","17850.0","United Kingdom","EMEA"
"538440","71053","WHITE METAL LANTERN","3","2017-04-01 15:56:00","3.34","17850.0","United Kingdom","EMEA"
"538441","71053","WHITE METAL LANTERN","10","2017-04-22 09:21:00","3.66","12583.0","Spain","EMEA"
"538442","21730","GLASS STAR FROSTED T-LIGHT HOLDER","3","2017-03-19 14:09:00","4.45","14606.0","France","EMEA"
"538442","22633","HAND WARMER UNION JACK","11","2017-03-19 14:09:00","2.16","14606.0","France","EMEA"
"538443","20685","DOORMAT RED RETROSPOT","10","2017-04-27 13:00:00","7.05","15311.0","Spain","EMEA"
"538443","21730","GLASS STAR FROSTED T-LIGHT HOLDER","2","2017-04-27 13:00:00","4.53","15311.0","Spain","EMEA"
"538443","85099B","JUMBO BAG RED RETROSPOT","2","2017-04-27 13:00:00","1.56","15311.0","Spain","EMEA"
"538444","47566","PARTY BUNTING","4","2017-04-19 14:29:00","5.31","17850.0","USA","AMER"
"538444","22632","HAND WARMER RED POLKA DOT","10","2017-04-19 14:29:00","1.79","17850.0","USA","AMER"
"538445","85099B","JUMBO BAG RED RETROSPOT","1","2017-04-14 11:52:00","2.08","15291.0","Belgium","EMEA"
"538446","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","11","2017-03-28 12:35:00","3.54","15311.0","United Kingdom","EMEA"
"538446","21730","GLASS STAR FROSTED T-LIGHT HOLDER","9","2017-03-28 12:35:00","4.36","15311.0","United Kingdom","EMEA"
"538446","20685","DOORMAT RED RETROSPOT","7","2017-03-28 12:35:00","7.07","15311.0","United Kingdom","EMEA"
"538447","47566","PARTY BUNTING","9","2017-04-13 10:02:00","5.06","15291.0","United Kingdom","EMEA"
"538447","22633","HAND WARMER UNION JACK","10","2017-04-13 10:02:00","1.92","15291.0","United Kingdom","EMEA"
"538447","21730","GLASS STAR FROSTED T-LIGHT HOLDER","9","2017-04-13 10:02:00","4.66","15291.0","United Kingdom","EMEA"
"538448","21730","GLASS STAR FROSTED T-LIGHT HOLDER","8","2017-03-01 12:22:00","4.26","14096.0","Canada","AMER"
"538448","20685","DOORMAT RED RETROSPOT","3","2017-03-01 12:22:00","7.56","14096.0","Canada","AMER"
"538448","84406B","CREAM CUPID HEARTS COAT HANGER","5","2017-03-01 12:22:00","3.1","14096.0","Canada","AMER"
"538449","84406B","CREAM CUPID HEARTS COAT HANGER","5","2017-04-09 13:50:00","2.96","15291.0","Australia","APAC"
"538449","85123A","WHITE HANGING HEART T-LIGHT HOLDER","2","2017-04-09 13:50:00","2.83","15291.0","Australia","APAC"
"538449","22752","SET 7 BABUSHKA NESTING BOXES","2","2017-04-09 13:50:00","8.03","15291.0","Australia","APAC"
"538450","21730","GLASS STAR FROSTED T-LIGHT HOLDER","12","2017-04-12 11:25:00","4.21","12583.0","United Kingdom","EMEA"
"538450","84029E","RED WOOLLY HOTTIE WHITE HEART","1","2017-04-12 11:25:00","3.32","12583.0","United Kingdom","EMEA"
"538450","21730","GLASS STAR FROSTED T-LIGHT HOLDER","1","2017-04-12 11:25:00","4.21","12583.0","United Kingdom","EMEA"
"538451","47566","PARTY BUNTING","8","2017-03-20 15:42:00","5.07","12583.0","Germany","EMEA"
"538452","47566","PARTY BUNTING","8","2017-03-22 16:09:00","5.23","13777.0","EIRE","EMEA"
"538452","21730","GLASS STAR FROSTED T-LIGHT HOLDER","1","2017-03-22 16:09:00","4.6","13777.0","EIRE","EMEA"
"538452","84406B","CREAM CUPID HEARTS COAT HANGER","3","2017-03-22 16:09:00","3.09","13777.0","EIRE","EMEA"
"538453","71053","WHITE METAL LANTERN","6","2017-04-03 11:10:00","3.4","17809.0","United Kingdom","EMEA"
"538453","22632","HAND WARMER RED POLKA DOT","5","2017-04-03 11:10:00","2.23","17809.0","United Kingdom","EMEA"
"538454","47566","PARTY BUNTING","7","2017-03-23 14:44:00","5.28","14606.0","Netherlands","EMEA"
"538454","71053","WHITE METAL LANTERN","12","2017-03-23 14:44:00","3.83","14606.0","Netherlands","EMEA"
"538454","84406B","CREAM CUPID HEARTS COAT HANGER","1","2017-03-23 14:44:00","2.7","14606.0","Netherlands","EMEA"
"538455","47566","PARTY BUNTING","9","2017-04-13 11:23:00","5.09","15311.0","EIRE","EMEA"
"538455","85099B","JUMBO BAG RED RETROSPOT","5","2017-04-13 11:23:00","2.12","15311.0","EIRE","EMEA"
"538456","85099B","JUMBO BAG RED RETROSPOT","5","2017-03-27 09:29:00","1.59","12583.0","Germany","EMEA"
"538456","22633","HAND WARMER UNION JACK","5","2017-03-27 09:29:00","1.97","12583.0","Germany","EMEA"
"538456","85123A","WHITE HANGING HEART T-LIGHT HOLDER","6","2017-03-27 09:29:00","2.49","12583.0","Germany","EMEA"
"538457","84406B","CREAM CUPID HEARTS COAT HANGER","9","2017-03-03 12:32:00","2.85","16029.0","Germany","EMEA"
"538457","22633","HAND WARMER UNION JACK","1","2017-03-03 12:32:00","1.91","16029.0","Germany","EMEA"
"538457","85099B","JUMBO BAG RED RETROSPOT","5","2017-03-03 12:32:00","1.65","16029.0","Germany","EMEA"
"538458","22632","HAND WARMER RED POLKA DOT","5","2017-04-16 13:07:00","1.97","15291.0","United Kingdom","EMEA"
"538458","21730","GLASS STAR FROSTED T-LIGHT HOLDER","1","2017-04-16 13:07:00","4.67","15291.0","United Kingdom","EMEA"
"538459","85123A","WHITE HANGING HEART T-LIGHT HOLDER","2","2017-03-04 11:48:00","2.64","17850.0","United Kingdom","EMEA"
"538460","71053","WHITE METAL LANTERN","12","2017-04-18 12:18:00","3.48","12583.0","France","EMEA"
"538460","22752","SET 7 BABUSHKA NESTING BOXES","12","2017-04-18 12:18:00","8.1","12583.0","France","EMEA"
"538461","21730","GLASS STAR FROSTED T-LIGHT HOLDER","6","2017-03-15 16:56:00","4.44","17809.0","Germany","EMEA"
"538461","71053","WHITE METAL LANTERN","4","2017-03-15 16:56:00","3.54","17809.0","Germany","EMEA"
"538462","85123A","WHITE HANGING HEART T-LIGHT HOLDER","1","2017-03-26 14:26:00","2.99","14096.0","Australia","APAC"
"538462","47566","PARTY BUNTING","5","2017-03-26 14:26:00","5.08","14096.0","Australia","APAC"
"538463","22632","HAND WARMER RED POLKA DOT","1","2017-04-04 12:24:00","1.91","13047.0","EIRE","EMEA"
"538463","84029E","RED WOOLLY HOTTIE WHITE HEART","7","2017-04-04 12:24:00","3.73","13047.0","EIRE","EMEA"
"538463","84029E","RED WOOLLY HOTTIE WHITE HEART","2","2017-04-04 12:24:00","3.66","13047.0","EIRE","EMEA"
"538464","85123A","WHITE HANGING HEART T-LIGHT HOLDER","8","2017-03-11 14:09:00","2.88","13777.0","Australia","APAC"
"538465","84029E","RED WOOLLY HOTTIE WHITE HEART","11","2017-04-24 11:00:00","3.8","12583.0","Germany","EMEA"
"538465","84406B","CREAM CUPID HEARTS COAT HANGER","5","2017-04-24 11:00:00","3.01","12583.0","Germany","EMEA"
"538466","85099B","JUMBO BAG RED RETROSPOT","2","2017-03-05 12:48:00","2.07","16029.0","Australia","APAC"
"538466","71053","WHITE METAL LANTERN","10","2017-03-05 12:48:00","3.71","16029.0","Australia","APAC"
"538466","22633","HAND WARMER UNION JACK","1","2017-03-05 12:48:00","2.04","16029.0","Australia","APAC"
"538467","85123A","WHITE HANGING HEART T-LIGHT HOLDER","9","2017-03-01 10:06:00","2.77","13047.0","France","EMEA"
"538467","71053","WHITE METAL LANTERN","5","2017-03-01 10:06:00","3.6","13047.0","France","EMEA"
"538467","22752","SET 7 BABUSHKA NESTING BOXES","11","2017-03-01 10:06:00","7.87","13047.0","France","EMEA"
"538468","20685","DOORMAT RED RETROSPOT","4","2017-03-06 15:07:00","7.27","12583.0","USA","AMER"
"538468","22633","HAND WARMER UNION JACK","12","2017-03-06 15:07:00","1.93","12583.0","USA","AMER"
"538468","84029E","RED WOOLLY HOTTIE WHITE HEART","4","2017-03-06 15:07:00","3.74","12583.0","USA","AMER"
"538469","84406B","CREAM CUPID HEARTS COAT HANGER","3","2017-03-03 10:38:00","2.91","12583.0","Netherlands","EMEA"
"538470","21730","GLASS STAR FROSTED T-LIGHT HOLDER","10","2017-03-08 09:24:00","4.66","15291.0","Netherlands","EMEA"
"538470","71053","WHITE METAL LANTERN","9","2017-03-08 09:24:00","3.59","15291.0","Netherlands","EMEA"
"538471","22633","HAND WARMER UNION JACK","2","2017-04-04 10:27:00","1.97","15311.0","Germany","EMEA"
"538472","85099B","JUMBO BAG RED RETROSPOT","10","2017-03-09 09:12:00","1.81","17809.0","Netherlands","EMEA"
"538472","84406B","CREAM CUPID HEARTS COAT HANGER","6","2017-03-09 09:12:00","2.84","17809.0","Netherlands","EMEA"
"538472","85099B","JUMBO BAG RED RETROSPOT","9","2017-03-09 09:12:00","1.99","17809.0","Netherlands","EMEA"
"538473","84406B","CREAM CUPID HEARTS COAT HANGER","5","2017-03-06 16:20:00","3.13","14606.0","Spain","EMEA"
"538473","22632","HAND WARMER RED POLKA DOT","9","2017-03-06 16:20:00","2.19","14606.0","Spain","EMEA"
"538473","21730","GLASS STAR FROSTED T-LIGHT HOLDER","10","2017-03-06 16:20:00","4.24","14606.0","Spain","EMEA"
"538474","84406B","CREAM CUPID HEARTS COAT HANGER","10","2017-03-15 15:07:00","3.14","17809.0","United Kingdom","EMEA"
"538475","85099B","JUMBO BAG RED RETROSPOT","5","2017-03-18 13:22:00","2.15","13047.0","Spain","EMEA"
"538475","22752","SET 7 BABUSHKA NESTING BOXES","12","2017-03-18 13:22:00","7.6","13047.0","Spain","EMEA"
"538475","47566","PARTY BUNTING","3","2017-03-18 13:22:00","5.44","13047.0","Spain","EMEA"
"538476","71053","WHITE METAL LANTERN","11","2017-04-08 08:35:00","3.55","13047.0","Canada","AMER"
"538477","21730","GLASS STAR FROSTED T-LIGHT HOLDER","1","2017-04-15 11:05:00","4.58","17850.0","Netherlands","EMEA"
"538477","22632","HAND WARMER RED POLKA DOT","9","2017-04-15 11:05:00","2.31","17850.0","Netherlands","EMEA"
"538477","21730","GLASS STAR FROSTED T-LIGHT HOLDER","12","2017-04-15 11:05:00","4.61","17850.0","Netherlands","EMEA"
"538478","22752","SET 7 BABUSHKA NESTING BOXES","8","2017-04-21 14:39:00","7.63","13777.0","Spain","EMEA"
"538478","22752","SET 7 BABUSHKA NESTING BOXES","12","2017-04-21 14:39:00","7.63","13777.0","Spain","EMEA"
"538478","22632","HAND WARMER RED POLKA DOT","3","2017-04-21 14:39:00","2.1","13777.0","Spain","EMEA"
"538479","71053","WHITE METAL LANTERN","7","2017-04-04 14:40:00","3.4","15291.0","Germany","EMEA"
"538480","84406B","CREAM CUPID HEARTS COAT HANGER","6","2017-04-26 16:41:00","2.66","14606.0","USA","AMER"
"538480","84406B","CREAM CUPID HEARTS COAT HANGER","11","2017-04-26 16:41:00","3.22","14606.0","USA","AMER"
"538481","47566","PARTY BUNTING","9","2017-04-05 12:52:00","5.29","17850.0","Netherlands","EMEA"
"538481","22752","SET 7 BABUSHKA NESTING BOXES","8","2017-04-05 12:52:00","7.61","17850.0","Netherlands","EMEA"
"538481","85099B","JUMBO BAG RED RETROSPOT","8","2017-04-05 12:52:00","2.04","17850.0","Netherlands","EMEA"
"538482","84029E","RED WOOLLY HOTTIE WHITE HEART","12","2017-03-30 08:30:00","3.81","13777.0","Germany","EMEA"
"538482","71053","WHITE METAL LANTERN","8","2017-03-30 08:30:00","3.84","13777.0","Germany","EMEA"
"538482","84406B","CREAM CUPID HEARTS COAT HANGER","1","2017-03-30 08:30:00","2.92","13777.0","Germany","EMEA"
"538483","85123A","WHITE HANGING HEART T-LIGHT HOLDER","2","2017-03-10 08:51:00","2.55","13047.0","Canada","AMER"
"538484","84029E","RED WOOLLY HOTTIE WHITE HEART","8","2017-03-22 16:30:00","3.33","15291.0","France","EMEA"
"538485","47566","PARTY BUNTING","8","2017-03-01 10:56:00","5.33","17850.0","Netherlands","EMEA"
"538486","84029E","RED WOOLLY HOTTIE WHITE HEART","10","2017-03-09 16:56:00","3.65","16029.0","Belgium","EMEA"
